18;supply_node;887.00;12.05;559.00;4.52;0
18;supply_node;931.00;10.93;552.00;6.00;0
18;supply_node;951.00;10.68;541.00;3.76;0
18;bunker;949.00;10.75;545.00;5.28;0
18;bunker;923.00;11.20;518.00;0.20;0
18;bunker;929.00;11.10;538.00;3.22;0
18;bunker;935.00;10.95;540.00;5.88;0
18;bunker;935.00;11.03;550.00;2.26;0
18;bunker;941.00;11.00;552.00;0.11;0
18;bunker;887.00;11.98;556.00;1.67;0
18;bunker;880.00;11.90;554.00;5.79;0
18;bunker;900.00;11.90;561.00;0.71;0
18;bunker;918.00;11.00;557.00;4.83;0
18;bunker;937.00;11.38;526.00;0.11;0
18;bunker;861.00;12.45;566.00;2.78;0
18;bunker;897.00;11.75;585.00;5.44;0
18;bunker;869.00;11.32;562.00;2.17;0
18;bunker;921.00;11.40;530.00;3.38;0
18;bunker;902.00;12.00;576.00;1.22;0
18;bunker;950.00;11.25;529.00;5.34;0
18;bunker;912.00;11.30;550.00;5.45;0
18;bunker;919.00;11.90;584.00;3.29;0
18;bunker;938.00;11.15;572.00;5.95;0
18;bunker;882.00;11.90;543.00;2.33;0
18;bunker;902.00;11.45;526.00;3.89;0
18;bunker;899.00;11.85;542.00;1.73;0
18;bunker;927.00;11.25;568.00;4.40;0
18;bunker;936.00;11.40;577.00;0.78;0
18;bunker;922.00;11.50;571.00;2.34;0
18;bunker;929.00;11.82;587.00;0.18;0
18;bunker;942.00;11.00;570.00;2.84;0
18;anti_air_building;931.00;11.60;591.00;5.50;0
18;anti_air_building;899.00;11.80;539.00;2.24;0
18;anti_air_building;945.00;11.40;525.00;3.45;0
18;synthetic_refinery;868.00;11.60;571.00;1.29;0
18;fuel_silo;901.00;11.85;562.00;2.85;0
18;radar_station;910.00;11.30;553.00;1.09;0
18;rocket_site;937.00;11.32;519.00;1.90;0
18;nuclear_reactor;922.00;11.10;540.00;6.02;0
19;arms_factory;984.00;9.60;564.00;2.47;0
19;arms_factory;1027.00;11.10;550.00;5.13;0
19;arms_factory;976.00;10.20;552.00;1.52;0
19;arms_factory;971.00;10.32;550.00;4.54;0
19;arms_factory;1098.00;10.85;572.00;5.74;0
19;arms_factory;1102.00;10.90;570.00;3.58;0
19;industrial_complex;1109.00;10.80;568.00;5.14;0
19;industrial_complex;1104.00;10.98;589.00;1.52;0
19;industrial_complex;1109.00;10.90;586.00;4.19;0
19;industrial_complex;1027.00;10.38;573.00;2.03;0
19;industrial_complex;1061.00;10.73;605.00;5.05;0
19;industrial_complex;1063.00;10.88;602.00;6.25;0
19;supply_node;962.00;10.20;567.00;4.10;0
19;supply_node;1112.00;10.65;561.00;1.86;0
19;supply_node;1054.00;10.32;601.00;3.34;0
19;supply_node;1044.00;9.95;601.00;6.28;0
19;supply_node;1063.00;11.30;527.00;4.03;0
19;supply_node;1061.00;10.85;561.00;5.51;0
19;supply_node;984.00;9.90;560.00;2.16;0
19;supply_node;1018.00;11.70;524.00;4.75;0
19;supply_node;965.00;10.60;540.00;1.40;0
19;supply_node;1020.00;10.38;582.00;4.34;0
19;supply_node;1105.00;11.00;592.00;0.63;0
19;supply_node;1079.00;10.73;570.00;3.58;0
19;supply_node;1010.00;10.20;563.00;5.05;0
19;supply_node;1110.00;10.85;548.00;2.81;0
19;supply_node;1006.00;11.23;532.00;5.75;0
19;supply_node;1110.00;10.70;577.00;0.94;0
19;supply_node;1042.00;11.10;565.00;4.98;0
19;supply_node;1031.00;10.10;590.00;0.18;0
19;supply_node;1027.00;11.30;531.00;3.12;0
19;supply_node;1021.00;10.60;602.00;0.87;0
19;supply_node;1051.00;11.23;548.00;2.35;0
19;supply_node;990.00;10.40;546.00;5.28;0
19;supply_node;1093.00;10.70;557.00;1.59;0
19;supply_node;1021.00;10.90;553.00;4.52;0
19;supply_node;1049.00;11.60;517.00;6.00;0
19;supply_node;1101.00;10.10;519.00;3.76;0
19;supply_node;1062.00;10.80;591.00;0.41;0
19;supply_node;1040.00;11.30;535.00;1.89;0
19;supply_node;1000.00;9.90;585.00;5.93;0
19;supply_node;1084.00;10.85;518.00;1.13;0
19;supply_node;1029.00;10.90;543.00;4.07;0
19;supply_node;1093.00;10.80;606.00;0.72;0
19;supply_node;1099.00;10.80;569.00;3.30;0
19;supply_node;1058.00;10.70;575.00;6.24;0
19;supply_node;1106.00;10.35;534.00;1.43;0
19;supply_node;1078.00;10.68;545.00;5.47;0
19;supply_node;1011.00;10.00;594.00;2.12;0
19;supply_node;986.00;11.25;523.00;3.61;0
19;supply_node;1025.00;11.90;512.00;1.36;0
19;supply_node;978.00;10.55;534.00;2.84;0
19;supply_node;1075.00;11.10;592.00;5.77;0
19;supply_node;1026.00;10.70;567.00;3.54;0
19;supply_node;1022.00;10.40;614.00;5.01;0
19;supply_node;1097.00;10.90;545.00;1.67;0
19;supply_node;1000.00;10.23;554.00;4.25;0
19;supply_node;1033.00;10.18;605.00;0.90;0
19;supply_node;984.00;10.00;584.00;3.84;0
19;supply_node;1038.00;11.20;553.00;0.14;0
19;supply_node;1085.00;11.05;582.00;3.08;0
19;supply_node;1064.00;10.88;543.00;4.56;0
19;supply_node;1058.00;11.80;508.00;2.31;0
19;supply_node;1091.00;10.38;533.00;5.25;0
19;supply_node;1000.00;9.90;608.00;0.45;0
19;supply_node;1011.00;9.98;576.00;4.49;0
19;supply_node;1052.00;11.62;533.00;5.96;0
19;supply_node;994.00;11.05;533.00;2.61;0
19;supply_node;1044.00;10.20;579.00;5.20;0
19;supply_node;976.00;10.23;550.00;1.85;0
19;supply_node;1077.00;10.50;558.00;4.79;0
19;supply_node;1011.00;10.88;544.00;1.09;0
19;supply_node;1065.00;10.90;604.00;4.03;0
19;supply_node;962.00;10.35;554.00;5.50;0
19;supply_node;1077.00;10.80;530.00;3.26;0
19;supply_node;1070.00;11.75;515.00;6.20;0
19;supply_node;1011.00;10.03;610.00;1.39;0
19;supply_node;1080.00;11.10;603.00;5.43;0
19;supply_node;992.00;10.00;598.00;0.63;0
19;supply_node;1092.00;11.03;594.00;3.57;0
19;supply_node;1051.00;10.07;588.00;1.33;0
19;supply_node;1117.00;10.75;590.00;2.80;0
19;supply_node;1069.00;10.80;581.00;5.74;0
19;supply_node;1096.00;11.18;582.00;2.04;0
19;supply_node;958.00;10.18;580.00;4.98;0
19;supply_node;1032.00;10.25;578.00;1.63;0
19;supply_node;972.00;10.00;572.00;4.21;0
19;supply_node;997.00;9.95;566.00;0.87;0
19;supply_node;1037.00;11.73;521.00;2.34;0
19;supply_node;1000.00;11.40;520.00;0.10;0
19;bunker;1011.00;11.70;527.00;6.19;0
19;bunker;1027.00;11.10;548.00;4.03;0
19;bunker;1065.00;10.85;588.00;0.41;0
19;bunker;1097.00;10.88;599.00;1.97;0
19;bunker;966.00;10.20;571.00;4.63;0
19;bunker;1023.00;10.50;599.00;2.47;0
19;bunker;1081.00;10.78;528.00;5.14;0
19;bunker;1085.00;10.68;565.00;0.41;0
19;bunker;1069.00;10.65;566.00;4.54;0
19;bunker;1008.00;9.98;585.00;0.92;0
19;bunker;1021.00;11.80;509.00;2.48;0
19;bunker;961.00;10.12;575.00;5.14;0
19;bunker;994.00;10.30;549.00;2.98;0
19;bunker;982.00;10.00;583.00;4.19;0
19;bunker;1016.00;10.28;597.00;0.92;0
19;bunker;979.00;10.65;533.00;3.59;0
19;bunker;1048.00;11.30;551.00;6.25;0
19;bunker;1024.00;10.65;564.00;2.64;0
19;bunker;1060.00;11.35;535.00;5.65;0
19;bunker;996.00;9.85;569.00;2.04;0
19;bunker;1119.00;10.68;590.00;4.70;0
19;bunker;1028.00;10.23;609.00;2.54;0
19;bunker;982.00;10.05;556.00;4.10;0
19;bunker;975.00;10.12;553.00;0.48;0
19;bunker;971.00;10.00;566.00;3.15;0
19;bunker;1003.00;10.30;557.00;6.16;0
19;bunker;1085.00;11.05;582.00;1.09;0
19;bunker;1116.00;10.35;551.00;5.21;0
19;bunker;1095.00;10.25;529.00;1.59;0
19;bunker;1040.00;11.20;563.00;3.15;0
19;bunker;1076.00;11.15;591.00;0.99;0
19;bunker;1061.00;10.70;574.00;3.66;0
19;bunker;1035.00;10.10;581.00;0.04;0
19;bunker;1068.00;10.70;576.00;1.60;0
19;bunker;1022.00;10.35;591.00;5.72;0
19;bunker;996.00;11.50;522.00;0.65;0
19;bunker;1049.00;10.30;577.00;4.77;0
19;bunker;1067.00;10.85;538.00;0.04;0
19;bunker;1036.00;11.70;520.00;4.17;0
19;bunker;1015.00;10.10;572.00;5.37;0
19;bunker;1067.00;10.95;607.00;3.21;0
19;bunker;989.00;10.85;533.00;6.23;0
19;bunker;1011.00;10.93;538.00;1.16;0
19;bunker;1116.00;10.35;559.00;5.28;0
19;bunker;1090.00;10.70;547.00;0.55;0
19;bunker;1072.00;11.50;519.00;3.22;0
19;bunker;1087.00;10.60;544.00;5.88;0
19;bunker;1054.00;11.50;520.00;3.73;0
19;bunker;1078.00;11.15;520.00;3.83;0
19;bunker;1106.00;10.75;539.00;1.67;0
19;bunker;1111.00;10.95;592.00;4.33;0
19;bunker;963.00;10.60;542.00;0.71;0
19;bunker;1044.00;11.28;541.00;3.73;0
19;bunker;981.00;11.12;524.00;0.11;0
19;bunker;1060.00;11.40;528.00;2.78;0
19;bunker;1042.00;11.32;550.00;5.44;0
19;bunker;1096.00;10.80;553.00;2.17;0
19;bunker;1078.00;10.40;563.00;4.84;0
19;bunker;1091.00;10.90;607.00;1.23;0
19;bunker;1016.00;10.45;560.00;2.78;0
19;bunker;1103.00;11.05;576.00;0.62;0
19;bunker;1034.00;10.00;587.00;1.83;0
19;bunker;1023.00;11.18;537.00;5.95;0
19;bunker;1004.00;9.98;567.00;2.68;0
19;bunker;1025.00;10.40;616.00;3.90;0
19;bunker;993.00;9.95;599.00;1.73;0
19;bunker;1021.00;11.40;527.00;4.40;0
19;bunker;962.00;10.32;557.00;5.96;0
19;bunker;1094.00;11.05;577.00;2.34;0
19;bunker;1053.00;10.28;601.00;0.18;0
19;bunker;1102.00;10.05;519.00;1.39;0
19;bunker;1012.00;10.00;607.00;4.40;0
19;bunker;1059.00;11.65;503.00;0.79;0
19;bunker;1004.00;9.90;609.00;4.91;0
19;bunker;1082.00;11.10;604.00;0.18;0
19;bunker;1042.00;9.65;600.00;2.85;0
19;bunker;1116.00;10.45;572.00;0.69;0
19;bunker;1052.00;10.12;590.00;1.90;0
19;anti_air_building;1024.00;10.70;558.00;4.91;0
19;anti_air_building;1114.00;10.55;565.00;1.29;0
19;anti_air_building;1107.00;11.00;563.00;3.96;0
19;synthetic_refinery;1115.00;10.50;560.00;0.34;0
19;fuel_silo;1098.00;10.20;533.00;3.36;0
19;radar_station;1039.00;11.25;560.00;0.82;0
19;rocket_site;1082.00;10.55;564.00;2.41;0
19;nuclear_reactor;1062.00;10.90;597.00;0.25;0
20;arms_factory;1012.00;11.10;495.00;1.52;0
20;arms_factory;981.00;10.60;478.00;4.54;0
20;arms_factory;940.00;11.32;499.00;5.74;0
20;arms_factory;968.00;10.30;481.00;3.58;0
20;arms_factory;869.00;11.95;522.00;5.14;0
20;arms_factory;961.00;10.32;460.00;1.52;0
20;industrial_complex;953.00;10.32;469.00;4.19;0
20;industrial_complex;931.00;11.30;479.00;2.03;0
20;industrial_complex;1011.00;11.18;496.00;5.05;0
20;industrial_complex;992.00;10.30;478.00;6.25;0
20;industrial_complex;967.00;10.45;456.00;4.09;0
20;industrial_complex;957.00;10.40;482.00;0.47;0
20;supply_node;879.00;11.05;482.00;3.34;0
20;supply_node;1000.00;11.18;504.00;6.28;0
20;supply_node;976.00;11.10;503.00;4.03;0
20;supply_node;953.00;10.30;462.00;5.51;0
20;supply_node;971.00;11.12;520.00;2.16;0
20;supply_node;854.00;11.55;495.00;4.75;0
20;supply_node;991.00;10.60;492.00;1.40;0
20;supply_node;1001.00;10.35;449.00;4.34;0
20;supply_node;1050.00;11.15;498.00;0.63;0
20;supply_node;871.00;11.55;496.00;3.58;0
20;supply_node;972.00;10.30;464.00;5.05;0
20;supply_node;907.00;11.30;458.00;2.81;0
20;supply_node;1030.00;11.15;479.00;5.75;0
20;supply_node;903.00;11.40;505.00;0.94;0
20;supply_node;925.00;10.90;450.00;4.98;0
20;supply_node;888.00;11.32;495.00;0.18;0
20;supply_node;987.00;10.40;455.00;3.12;0
20;supply_node;944.00;11.10;432.00;0.87;0
20;supply_node;1023.00;11.20;497.00;2.35;0
20;supply_node;934.00;11.15;491.00;5.28;0
20;supply_node;963.00;10.40;480.00;1.59;0
20;supply_node;868.00;11.82;528.00;4.52;0
20;supply_node;943.00;10.65;478.00;6.00;0
20;supply_node;1004.00;10.60;464.00;3.76;0
20;supply_node;999.00;10.70;478.00;0.41;0
20;supply_node;929.00;11.25;469.00;1.89;0
20;supply_node;870.00;10.70;472.00;5.93;0
20;supply_node;961.00;11.55;506.00;1.13;0
20;supply_node;857.00;11.10;478.00;4.07;0
20;supply_node;1035.00;11.40;504.00;0.72;0
20;supply_node;921.00;11.30;496.00;3.30;0
20;supply_node;914.00;11.62;478.00;6.24;0
20;supply_node;877.00;11.90;512.00;1.43;0
20;supply_node;972.00;10.73;445.00;5.47;0
20;supply_node;892.00;11.75;472.00;2.12;0
20;supply_node;862.00;11.90;513.00;3.61;0
20;supply_node;932.00;11.25;506.00;1.36;0
20;supply_node;1012.00;11.25;489.00;2.84;0
20;supply_node;984.00;10.60;476.00;5.77;0
20;supply_node;1042.00;11.20;486.00;3.54;0
20;supply_node;951.00;10.88;493.00;5.01;0
20;supply_node;887.00;11.88;523.00;1.67;0
20;supply_node;902.00;11.70;489.00;4.25;0
20;supply_node;945.00;11.68;510.00;0.90;0
20;supply_node;879.00;12.00;535.00;3.84;0
20;supply_node;908.00;11.10;519.00;0.14;0
20;supply_node;1011.00;11.90;511.00;3.08;0
20;supply_node;986.00;11.20;510.00;4.56;0
20;supply_node;890.00;11.70;510.00;2.31;0
20;supply_node;918.00;11.20;510.00;5.25;0
20;supply_node;974.00;10.65;491.00;0.45;0
20;supply_node;1015.00;11.30;475.00;4.49;0
20;supply_node;1021.00;10.60;462.00;5.96;0
20;supply_node;880.00;11.12;460.00;2.61;0
20;supply_node;941.00;10.70;451.00;5.20;0
20;supply_node;957.00;10.80;446.00;1.85;0
20;bunker;975.00;10.65;450.00;2.85;0
20;bunker;1042.00;11.60;507.00;5.51;0
20;bunker;992.00;10.60;494.00;1.90;0
20;bunker;1052.00;11.15;498.00;6.02;0
20;bunker;1015.00;11.30;475.00;6.12;0
20;bunker;945.00;11.12;494.00;3.96;0
20;bunker;979.00;10.30;465.00;1.80;0
20;bunker;948.00;10.50;480.00;4.46;0
20;bunker;1038.00;11.23;490.00;6.03;0
20;bunker;967.00;10.30;485.00;2.41;0
20;bunker;885.00;11.93;521.00;0.25;0
20;bunker;1003.00;11.05;498.00;1.45;0
20;bunker;935.00;10.80;449.00;4.47;0
20;bunker;936.00;11.45;510.00;0.85;0
20;bunker;980.00;10.60;480.00;3.52;0
20;bunker;857.00;12.57;523.00;5.08;0
20;bunker;874.00;10.90;462.00;2.92;0
20;bunker;899.00;11.65;469.00;5.58;0
20;bunker;874.00;10.90;482.00;1.96;0
20;bunker;939.00;11.20;429.00;4.98;0
20;bunker;1023.00;10.40;457.00;6.19;0
20;bunker;995.00;10.50;484.00;4.03;0
20;bunker;910.00;11.60;484.00;0.41;0
20;bunker;957.00;11.25;501.00;1.97;0
20;bunker;1026.00;10.95;472.00;4.63;0
20;bunker;873.00;11.98;526.00;2.47;0
20;bunker;1018.00;11.20;486.00;5.14;0
20;bunker;852.00;10.78;479.00;0.41;0
20;bunker;1013.00;11.05;464.00;4.54;0
20;bunker;1004.00;10.30;452.00;0.92;0
20;bunker;1013.00;11.50;504.00;2.48;0
20;bunker;881.00;12.00;534.00;5.14;0
20;bunker;943.00;11.60;502.00;2.98;0
20;bunker;913.00;11.20;461.00;4.19;0
20;bunker;875.00;11.93;513.00;0.92;0
20;bunker;879.00;11.60;499.00;3.59;0
20;bunker;986.00;11.23;515.00;6.25;0
20;bunker;886.00;11.50;488.00;2.64;0
20;bunker;859.00;11.80;500.00;5.65;0
20;bunker;869.00;10.78;467.00;2.04;0
20;bunker;910.00;11.30;505.00;4.70;0
20;bunker;959.00;10.68;453.00;2.54;0
20;bunker;924.00;10.93;451.00;4.10;0
20;bunker;922.00;11.20;507.00;0.48;0
20;bunker;912.00;11.40;490.00;3.15;0
20;bunker;920.00;11.25;465.00;6.16;0
20;bunker;915.00;11.18;518.00;1.09;0
20;bunker;895.00;11.65;515.00;5.21;0
20;bunker;952.00;10.40;458.00;1.59;0
20;bunker;966.00;11.18;524.00;3.15;0
20;bunker;978.00;11.00;499.00;0.99;0
20;bunker;920.00;11.32;497.00;3.66;0
20;bunker;985.00;10.60;448.00;0.04;0
20;bunker;980.00;10.60;487.00;1.60;0
20;bunker;1022.00;11.10;493.00;5.72;0
20;bunker;943.00;11.20;496.00;0.65;0
20;anti_air_building;858.00;11.65;497.00;4.77;0
20;anti_air_building;985.00;10.73;490.00;0.04;0
20;anti_air_building;864.00;10.95;478.00;4.17;0
20;synthetic_refinery;945.00;11.05;493.00;5.37;0
20;fuel_silo;914.00;11.05;453.00;3.21;0
20;radar_station;955.00;10.40;481.00;6.19;0
20;rocket_site;986.00;11.10;504.00;1.16;0
20;nuclear_reactor;893.00;11.70;506.00;5.28;0
21;arms_factory;871.00;11.00;874.00;5.74;0
21;arms_factory;895.00;10.85;876.00;3.58;0
21;arms_factory;902.00;10.80;811.00;5.14;0
21;arms_factory;1022.00;9.98;849.00;1.52;0
21;arms_factory;976.00;10.70;840.00;4.19;0
21;arms_factory;961.00;10.82;861.00;2.03;0
21;industrial_complex;838.00;10.30;890.00;5.05;0
21;industrial_complex;867.00;11.03;858.00;6.25;0
21;industrial_complex;808.00;10.60;901.00;4.09;0
21;industrial_complex;938.00;11.80;885.00;0.47;0
21;industrial_complex;867.00;11.38;893.00;2.04;0
21;industrial_complex;892.00;11.65;888.00;4.70;0
21;supply_node;921.00;10.93;838.00;4.03;0
21;supply_node;830.00;10.60;890.00;5.51;0
21;supply_node;890.00;10.10;809.00;2.16;0
21;supply_node;1003.00;10.62;840.00;4.75;0
21;supply_node;899.00;12.12;905.00;1.40;0
21;supply_node;880.00;10.38;800.00;4.34;0
21;supply_node;824.00;10.35;910.00;0.63;0
21;supply_node;1036.00;10.03;835.00;3.58;0
21;supply_node;913.00;10.88;797.00;5.05;0
21;supply_node;893.00;11.75;890.00;2.81;0
21;supply_node;1021.00;9.93;827.00;5.75;0
21;supply_node;869.00;10.15;829.00;0.94;0
21;supply_node;902.00;10.07;771.00;4.98;0
21;supply_node;895.00;10.70;797.00;0.18;0
21;supply_node;947.00;10.85;837.00;3.12;0
21;supply_node;791.00;10.57;900.00;0.87;0
21;supply_node;847.00;10.75;844.00;2.35;0
21;supply_node;964.00;10.25;829.00;5.28;0
21;supply_node;1005.00;10.85;870.00;1.59;0
21;supply_node;807.00;10.90;912.00;4.52;0
21;supply_node;977.00;10.70;839.00;6.00;0
21;supply_node;856.00;10.25;833.00;3.76;0
21;supply_node;849.00;10.30;908.00;0.41;0
21;supply_node;887.00;10.60;840.00;1.89;0
21;supply_node;988.00;11.03;847.00;5.93;0
21;supply_node;911.00;11.23;884.00;1.13;0
21;supply_node;939.00;10.23;818.00;4.07;0
21;supply_node;937.00;11.35;873.00;0.72;0
21;supply_node;934.00;11.20;854.00;3.30;0
21;supply_node;902.00;10.65;836.00;6.24;0
21;supply_node;954.00;10.10;820.00;1.43;0
21;supply_node;1062.00;9.90;800.00;5.47;0
21;supply_node;1010.00;10.00;814.00;2.12;0
21;supply_node;865.00;10.90;878.00;3.61;0
21;supply_node;867.00;10.15;807.00;1.36;0
21;supply_node;845.00;11.10;874.00;2.84;0
21;supply_node;906.00;10.40;785.00;5.77;0
21;supply_node;933.00;10.10;772.00;3.54;0
21;supply_node;1009.00;10.70;854.00;5.01;0
21;supply_node;928.00;10.20;794.00;1.67;0
21;supply_node;1040.00;9.90;815.00;4.25;0
21;supply_node;907.00;11.07;812.00;0.90;0
21;supply_node;958.00;10.75;863.00;3.84;0
21;supply_node;908.00;10.90;865.00;0.14;0
21;supply_node;1046.00;9.95;826.00;3.08;0
21;supply_node;893.00;11.00;854.00;4.56;0
21;supply_node;886.00;11.20;866.00;2.31;0
21;supply_node;993.00;10.18;829.00;5.25;0
21;supply_node;873.00;11.12;855.00;0.45;0
21;supply_node;871.00;11.60;893.00;4.49;0
21;supply_node;928.00;11.75;887.00;5.96;0
21;supply_node;891.00;11.00;780.00;2.61;0
21;supply_node;1057.00;10.10;812.00;5.20;0
21;supply_node;977.00;11.25;858.00;1.85;0
21;supply_node;1008.00;10.07;828.00;4.79;0
21;supply_node;993.00;11.40;860.00;1.09;0
21;supply_node;937.00;10.00;763.00;4.03;0
21;supply_node;849.00;10.62;889.00;5.50;0
21;supply_node;924.00;10.70;817.00;3.26;0
21;supply_node;914.00;10.98;826.00;6.20;0
21;supply_node;866.00;10.70;844.00;1.39;0
21;supply_node;1021.00;10.00;844.00;5.43;0
21;supply_node;919.00;10.15;779.00;0.63;0
21;supply_node;941.00;10.00;807.00;3.57;0
21;supply_node;906.00;11.00;851.00;1.33;0
21;supply_node;850.00;10.90;858.00;2.80;0
21;supply_node;919.00;11.07;851.00;5.74;0
21;supply_node;935.00;10.70;832.00;2.04;0
21;supply_node;950.00;11.00;851.00;4.98;0
21;supply_node;973.00;11.40;873.00;1.63;0
21;supply_node;810.00;10.70;895.00;4.21;0
21;supply_node;922.00;11.05;870.00;0.87;0
21;supply_node;1073.00;9.98;800.00;2.34;0
21;supply_node;980.00;10.00;824.00;0.10;0
21;supply_node;964.00;11.07;847.00;3.04;0
21;supply_node;1028.00;9.98;819.00;4.52;0
21;supply_node;883.00;11.20;788.00;2.27;0
21;supply_node;881.00;11.55;905.00;3.75;0
21;supply_node;865.00;11.38;906.00;0.41;0
21;supply_node;897.00;10.35;822.00;4.45;0
21;supply_node;988.00;11.40;876.00;5.93;0
21;supply_node;836.00;10.40;902.00;2.58;0
21;supply_node;880.00;10.93;879.00;5.16;0
21;supply_node;823.00;10.60;880.00;1.82;0
21;supply_node;897.00;10.88;876.00;3.29;0
21;supply_node;950.00;11.10;875.00;1.05;0
21;supply_node;859.00;11.10;866.00;3.99;0
21;supply_node;884.00;9.98;828.00;5.47;0
21;supply_node;1000.00;9.93;818.00;2.12;0
21;supply_node;927.00;10.62;805.00;4.71;0
21;supply_node;1006.00;9.90;804.00;1.36;0
21;supply_node;1048.00;9.90;803.00;4.29;0
21;supply_node;1011.00;10.07;801.00;0.59;0
21;supply_node;869.00;10.73;796.00;3.53;0
21;supply_node;927.00;10.07;782.00;5.01;0
21;supply_node;924.00;9.88;768.00;2.76;0
21;naval_base;937.00;9.93;796.00;1.41;3367
21;naval_base;943.00;9.65;760.00;1.11;2917
21;naval_base;906.00;9.90;769.00;0.67;2461
21;naval_base;998.00;9.50;815.00;-1.11;3852
21;naval_base;1014.00;9.50;819.00;-4.12;3093
21;naval_base;937.00;9.93;775.00;-3.93;3367
21;naval_base;1030.00;9.62;816.00;-1.11;3093
21;naval_base;947.00;9.50;810.00;1.57;3844
21;naval_base;933.00;9.93;779.00;1.57;3367
21;naval_base;965.00;9.50;816.00;1.15;3289
21;naval_base;1064.00;9.50;795.00;-0.20;2947
21;naval_base;1004.00;9.65;810.00;-2.68;3852
21;naval_base;924.00;9.60;767.00;-1.57;3986
21;naval_base;1048.00;9.50;798.00;-1.25;2874
21;naval_base;1013.00;9.98;799.00;0.24;2624
21;naval_base;1039.00;9.50;812.00;-0.59;2874
21;naval_base;1078.00;9.62;800.00;1.33;3736
21;naval_base;1017.00;9.50;818.00;-0.56;3093
21;naval_base;914.00;9.50;774.00;-0.59;3986
21;naval_base;968.00;9.60;818.00;0.27;3289
21;bunker;850.00;10.30;893.00;1.16;0
21;bunker;958.00;9.93;816.00;5.28;0
21;bunker;989.00;10.10;830.00;0.55;0
21;bunker;863.00;11.35;899.00;3.22;0
21;bunker;901.00;10.90;870.00;5.88;0
21;bunker;929.00;9.95;787.00;3.73;0
21;bunker;1019.00;10.00;825.00;3.83;0
21;bunker;1010.00;10.10;807.00;1.67;0
21;bunker;816.00;10.80;896.00;4.33;0
21;bunker;972.00;11.18;865.00;0.71;0
21;bunker;993.00;11.40;859.00;3.73;0
21;bunker;1025.00;10.00;839.00;0.11;0
21;bunker;971.00;10.93;846.00;2.78;0
21;bunker;880.00;10.85;846.00;5.44;0
21;bunker;897.00;12.03;904.00;2.17;0
21;bunker;884.00;11.20;859.00;4.84;0
21;bunker;950.00;12.35;883.00;1.23;0
21;bunker;890.00;11.70;896.00;2.78;0
21;bunker;865.00;10.15;809.00;0.62;0
21;bunker;959.00;10.80;861.00;1.83;0
21;bunker;893.00;10.80;794.00;5.95;0
21;bunker;817.00;10.55;912.00;2.68;0
21;bunker;892.00;10.90;848.00;3.90;0
21;bunker;901.00;10.23;778.00;1.73;0
21;bunker;902.00;10.93;847.00;4.40;0
21;bunker;921.00;10.80;864.00;5.96;0
21;bunker;1050.00;10.00;816.00;2.34;0
21;bunker;858.00;11.00;856.00;0.18;0
21;bunker;874.00;10.30;836.00;1.39;0
21;bunker;1009.00;10.65;853.00;4.40;0
21;bunker;902.00;10.93;870.00;0.79;0
21;bunker;870.00;10.85;881.00;4.91;0
21;bunker;936.00;10.68;826.00;0.18;0
21;bunker;900.00;10.80;790.00;2.85;0
21;bunker;1076.00;9.90;799.00;0.69;0
21;bunker;847.00;11.00;879.00;1.90;0
21;bunker;1039.00;11.45;843.00;4.91;0
21;bunker;922.00;10.73;835.00;1.29;0
21;bunker;1000.00;10.00;823.00;3.96;0
21;bunker;864.00;11.20;870.00;0.34;0
21;bunker;847.00;10.15;900.00;3.36;0
21;bunker;800.00;10.78;905.00;4.57;0
21;bunker;857.00;10.03;829.00;2.41;0
21;bunker;943.00;11.10;874.00;0.25;0
21;bunker;878.00;11.20;856.00;0.35;0
21;bunker;914.00;10.05;778.00;4.47;0
21;bunker;876.00;11.30;887.00;0.85;0
21;bunker;963.00;10.07;822.00;3.87;0
21;bunker;948.00;10.93;856.00;5.08;0
21;bunker;926.00;9.98;770.00;2.92;0
21;bunker;841.00;10.65;841.00;5.58;0
21;bunker;929.00;11.10;859.00;0.86;0
21;bunker;833.00;10.45;891.00;3.52;0
21;bunker;878.00;11.15;883.00;1.36;0
21;bunker;985.00;13.43;883.00;4.03;0
21;bunker;939.00;11.10;841.00;5.59;0
21;bunker;1005.00;10.07;824.00;3.42;0
21;bunker;884.00;11.20;788.00;4.64;0
21;bunker;890.00;11.07;786.00;2.48;0
21;bunker;999.00;10.38;836.00;4.03;0
21;bunker;1008.00;10.00;819.00;0.41;0
21;bunker;975.00;11.23;858.00;3.08;0
21;bunker;874.00;10.75;794.00;0.92;0
21;bunker;883.00;11.60;903.00;1.02;0
21;bunker;1062.00;9.90;800.00;5.15;0
21;bunker;908.00;11.18;884.00;2.98;0
21;bunker;1041.00;10.00;823.00;4.54;0
21;bunker;859.00;10.95;851.00;0.92;0
21;bunker;934.00;10.18;803.00;3.59;0
21;bunker;908.00;11.12;809.00;1.43;0
21;bunker;903.00;10.55;830.00;1.53;0
21;bunker;1044.00;10.00;818.00;5.65;0
21;bunker;989.00;10.93;845.00;2.04;0
21;bunker;879.00;10.05;832.00;4.70;0
21;bunker;978.00;9.95;822.00;6.26;0
21;bunker;925.00;10.40;801.00;4.10;0
21;bunker;1009.00;11.50;874.00;0.48;0
21;bunker;922.00;10.55;797.00;3.15;0
21;bunker;971.00;11.18;853.00;6.16;0
21;bunker;937.00;10.30;818.00;1.09;0
